tile=155,704,0,64,64,32,16
tile=156,768,0,64,64,32,16
tile=157,832,0,64,64,32,16
tile=158,896,0,64,64,32,16
tile=159,960,0,64,64,32,16
tile=160,0,64,64,64,32,16
tile=161,64,64,64,64,32,16
tile=162,128,64,64,64,32,16
tile=163,192,64,64,64,32,16
tile=164,256,64,64,64,32,16
tile=165,320,64,64,64,32,16
tile=166,384,64,64,64,32,16
tile=167,448,64,64,64,32,16
tile=168,512,64,64,64,32,16
tile=169,576,64,64,64,32,16
tile=170,640,64,64,64,32,16
tile=171,704,64,64,64,32,16
tile=172,768,64,64,64,32,16
tile=173,832,64,64,64,32,16
tile=174,896,64,64,64,32,16
tile=175,960,64,64,64,32,16
tile=176,0,128,64,64,32,16
tile=177,64,128,64,64,32,16
tile=178,128,128,64,64,32,16
tile=179,192,128,64,64,32,16
tile=180,256,128,64,64,32,16
tile=181,320,128,64,64,32,16
tile=182,384,128,64,64,32,16
tile=183,448,128,64,64,32,16
tile=184,512,128,64,64,32,16
tile=185,576,128,64,64,32,16
tile=186,640,128,64,64,32,16
tile=187,704,128,64,64,32,16
tile=188,768,128,64,64,32,16
tile=189,832,128,64,64,32,16
tile=190,896,128,64,64,32,16
tile=191,960,128,64,64,32,16
tile=192,0,192,64,64,32,16
tile=193,64,192,64,64,32,16
tile=194,128,192,64,64,32,16
tile=195,192,192,64,64,32,16
tile=196,256,192,64,64,32,16
tile=197,320,192,64,64,32,16
tile=198,384,192,64,64,32,16
tile=199,448,192,64,64,32,16
tile=200,512,192,64,64,32,16
tile=201,576,192,64,64,32,16
tile=202,640,192,64,64,32,16
tile=203,704,192,64,64,32,16
tile=204,768,192,64,64,32,16
tile=205,832,192,64,64,32,16
tile=206,896,192,64,64,32,16
tile=207,960,192,64,64,32,16


# tall structures
[tileset]
img=images/tilesets/grassland_structures.png

tile=208,0,0,64,256,32,240
tile=209,64,0,64,256,32,240
tile=210,128,0,64,256,32,240
tile=211,192,0,64,256,32,240
tile=212,256,0,64,256,32,240
tile=213,320,0,64,256,32,240
tile=214,384,0,64,256,32,240
tile=215,448,0,64,256,32,240
tile=216,512,0,64,256,32,240
tile=217,576,0,64,256,32,240
tile=218,640,0,64,256,32,240
tile=219,704,0,64,256,32,240
tile=220,768,0,64,256,32,240
tile=221,832,0,64,256,32,240
tile=222,896,0,64,256,32,240
tile=223,960,0,64,256,32,240
tile=224,0,256,64,256,32,240
tile=225,64,256,64,256,32,240
tile=226,128,256,64,256,32,240
tile=227,192,256,64,256,32,240
tile=228,256,256,64,256,32,240
tile=229,320,256,64,256,32,240
tile=230,384,256,64,256,32,240
tile=231,448,256,64,256,32,240
tile=232,512,256,64,256,32,240
tile=233,576,256,64,256,32,240
tile=234,640,256,64,256,32,240
tile=235,704,256,64,256,32,240
tile=236,768,256,64,256,32,240
tile=237,832,256,64,256,32,240
tile=238,896,256,64,256,32,240
tile=239,960,256,64,256,32,240


# trees
[tileset]
img=images/tilesets/grassland_trees.png

tile=240,0,0,128,256,64,240
tile=241,128,0,128,256,64,240
tile=242,256,0,128,256,64,240
tile=243,384,0,128,256,64,240
tile=244,512,0,128,256,64,240
tile=245,640,0,128,256,64,240
tile=246,768,0,128,256,64,240
tile=247,896,0,128,256,64,240
tile=248,0,256,128,256,64,240
tile=249,128,256,128,256,64,240
tile=250,256,256,128,256,64,240
tile=251,384,256,128,256,64,240
tile=252,512,256,128,256,64,240
tile=253,640,256,128,256,64,240
tile=254,768,256,128,256,64,240
tile=255,896,256,128,256,64,240


# tiled_grassland_2x2
[tileset]
img=images/tilesets/tiled_grassland_2x2.png

tile=264,0,0,128,64,32,32
tile=265,128,0,128,64,32,32
tile=266,256,0,128,64,32,32
tile=267,384,0,128,64,32,32
tile=268,0,64,128,64,32,32
tile=269,128,64,128,64,32,32
tile=270,256,64,128,64,32,32
tile=271,384,64,128,64,32,32
tile=272,0,128,128,64,32,32
tile=273,128,128,128,64,32,32
tile=274,256,128,128,64,32,32
tile=275,384,128,128,64,32,32
tile=276,0,192,128,64,32,32
tile=277,128,192,128,64,32,32
tile=278,256,192,128,64,32,32
tile=279,384,192,128,64,32,32
tile=280,0,256,128,64,32,32
tile=281,128,256,128,64,32,32
tile=282,256,256,128,64,32,32
tile=283,384,256,128,64,32,32
tile=284,0,320,128,64,32,32
tile=285,128,320,128,64,32,32
tile=286,256,320,128,64,32,32
tile=287,384,320,128,64,32,32
tile=288,0,384,128,64,32,32
tile=289,128,384,128,64,32,32
tile=290,256,384,128,64,32,32
tile=291,384,384,128,64,32,32
tile=292,0,448,128,64,32,32
tile=293,128,448,128,64,32,32
tile=294,256,448,128,64,32,32
tile=295,384,448,128,64,32,32


# rottentower
[tileset]
img=images/tilesets/rottentower.png

tile=296,0,0,358,358,32,294


# boss_chest
[tileset]
img=images/tilesets/boss_chest.png

tile=297,0,0,64,64,32,48
tile=298,64,0,64,64,32,48
tile=299,128,0,64,64,32,48
tile=300,192,0,64,64,32,48


# building
[tileset]
img=images/tilesets/building.png

tile=301,0,0,64,192,32,176
tile=302,64,0,64,192,32,176
tile=303,128,0,64,192,32,176
tile=304,192,0,64,192,32,176
tile=305,256,0,64,192,32,176
tile=306,320,0,64,192,32,176
tile=307,384,0,64,192,32,176
tile=308,448,0,64,192,32,176
tile=309,512,0,64,192,32,176
tile=310,576,0,64,192,32,176
tile=311,640,0,64,192,32,176
tile=312,704,0,64,192,32,176
tile=313,768,0,64,192,32,176
tile=314,832,0,64,192,32,176
tile=315,896,0,64,192,32,176
tile=316,960,0,64,192,32,176
tile=317,0,192,64,192,32,176
tile=318,64,192,64,192,32,176
tile=319,128,192,64,192,32,176
tile=320,192,192,64,192,32,176
tile=321,256,192,64,192,32,176
tile=322,320,192,64,192,32,176
tile=323,384,192,64,192,32,176
tile=324,448,192,64,192,32,176
tile=325,512,192,64,192,32,176
tile=326,576,192,64,192,32,176
tile=327,640,192,64,192,32,176
tile=328,704,192,64,192,32,176
tile=329,768,192,64,192,32,176
tile=330,832,192,64,192,32,176
tile=331,896,192,64,192,32,176
tile=332,960,192,64,192,32,176
tile=333,0,384,64,192,32,176
tile=334,64,384,64,192,32,176
tile=335,128,384,64,192,32,176
tile=336,192,384,64,192,32,176
tile=337,256,384,64,192,32,176
tile=338,320,384,64,192,32,176
tile=339,384,384,64,192,32,176
tile=340,448,384,64,192,32,176
tile=341,512,384,64,192,32,176
tile=342,576,384,64,192,32,176
tile=343,640,384,64,192,32,176
tile=344,704,384,64,192,32,176
tile=345,768,384,64,192,32,176
tile=346,832,384,64,192,32,176
tile=347,896,384,64,192,32,176
tile=348,960,384,64,192,32,176
tile=349,0,576,64,192,32,176
tile=350,64,576,64,192,32,176
tile=351,128,576,64,192,32,176
tile=352,192,576,64,192,32,176
tile=353,256,576,64,192,32,176
tile=354,320,576,64,192,32,176
tile=355,384,576,64,192,32,176
tile=356,448,576,64,192,32,176
tile=357,512,576,64,192,32,176
tile=358,576,576,64,192,32,176
tile=359,640,576,64,192,32,176
tile=360,704,576,64,192,32,176
tile=361,768,576,64,192,32,176
tile=362,832,576,64,192,32,176
tile=363,896,576,64,192,32,176
tile=364,960,576,64,192,32,176


# ruin
[tileset]
img=images/tilesets/ruin.png

tile=365,0,0,64,128,32,112
tile=366,64,0,64,128,32,112
tile=367,128,0,64,128,32,112
tile=368,192,0,64,128,32,112
tile=369,256,0,64,128,32,112
tile=370,320,0,64,128,32,112
tile=371,384,0,64,128,32,112
tile=372,448,0,64,128,32,112
tile=373,512,0,64,128,32,112
tile=374,576,0,64,128,32,112
tile=375,640,0,64,128,32,112
tile=376,704,0,64,128,32,112
tile=377,768,0,64,128,32,112
tile=378,832,0,64,128,32,112
tile=379,896,0,64,128,32,112
tile=380,960,0,64,128,32,112
tile=381,0,128,64,128,32,112
tile=382,64,128,64,128,32,112
tile=383,128,128,64,128,32,112
tile=384,192,128,64,128,32,112
tile=385,256,128,64,128,32,112
tile=386,320,128,64,128,32,112
tile=387,384,128,64,128,32,112
tile=388,448,128,64,128,32,112
tile=389,512,128,64,128,32,112
tile=390,576,128,64,128,32,112
tile=391,640,128,64,128,32,112
tile=392,704,128,64,128,32,112
tile=393,768,128,64,128,32,112
tile=394,832,128,64,128,32,112
tile=395,896,128,64,128,32,112
tile=396,960,128,64,128,32,112
tile=397,0,256,64,128,32,112
tile=398,64,256,64,128,32,112
tile=399,128,256,64,128,32,112
tile=400,192,256,64,128,32,112
tile=401,256,256,64,128,32,112
tile=402,320,256,64,128,32,112
tile=403,384,256,64,128,32,112
tile=404,448,256,64,128,32,112
tile=405,512,256,64,128,32,112
tile=406,576,256,64,128,32,112
tile=407,640,256,64,128,32,112
tile=408,704,256,64,128,32,112
tile=409,768,256,64,128,32,112
tile=410,832,256,64,128,32,112
tile=411,896,256,64,128,32,112
tile=412,960,256,64,128,32,112
tile=413,0,384,64,128,32,112
tile=414,64,384,64,128,32,112
tile=415,128,384,64,128,32,112
tile=416,192,384,64,128,32,112
tile=417,256,384,64,128,32,112
tile=418,320,384,64,128,32,112
tile=419,384,384,64,128,32,112
tile=420,448,384,64,128,32,112
tile=421,512,384,64,128,32,112
tile=422,576,384,64,128,32,112
tile=423,640,384,64,128,32,112
tile=424,704,384,64,128,32,112
tile=425,768,384,64,128,32,112
tile=426,832,384,64,128,32,112
tile=427,896,384,64,128,32,112
tile=428,960,384,64,128,32,112
tile=429,0,512,64,128,32,112
tile=430,64,512,64,128,32,112
tile=431,128,512,64,128,32,112
tile=432,192,512,64,128,32,112
tile=433,256,512,64,128,32,112
tile=434,320,512,64,128,32,112
tile=435,384,512,64,128,32,112
tile=436,448,512,64,128,32,112
tile=437,512,512,64,128,32,112
tile=438,576,512,64,128,32,112
tile=439,640,512,64,128,32,112
tile=440,704,512,64,128,32,112
tile=441,768,512,64,128,32,112
tile=442,832,512,64,128,32,112
tile=443,896,512,64,128,32,112
tile=444,960,512,64,128,32,112
tile=445,0,640,64,128,32,112
tile=446,64,640,64,128,32,112
tile=447,128,640,64,128,32,112
tile=448,192,640,64,128,32,112
tile=449,256,640,64,128,32,112
tile=450,320,640,64,128,32,112
tile=451,384,640,64,128,32,112
tile=452,448,640,64,128,32,112
tile=453,512,640,64,128,32,112
tile=454,576,640,64,128,32,112
tile=455,640,640,64,128,32,112
tile=456,704,640,64,128,32,112
tile=457,768,640,64,128,32,112
tile=458,832,640,64,128,32,112
tile=459,896,640,64,128,32,112
tile=460,960,640,64,128,32,112
tile=461,0,768,64,128,32,112
tile=462,64,768,64,128,32,112
tile=463,128,768,64,128,32,112
tile=464,192,768,64,128,32,112
tile=465,256,768,64,128,32,112
tile=466,320,768,64,128,32,112
tile=467,384,768,64,128,32,112
tile=468,448,768,64,128,32,112
tile=469,512,768,64,128,32,112
tile=470,576,768,64,128,32,112
tile=471,640,768,64,128,32,112
tile=472,704,768,64,128,32,112
tile=473,768,768,64,128,32,112
tile=474,832,768,64,128,32,112
tile=475,896,768,64,128,32,112
tile=476,960,768,64,128,32,112
tile=477,0,896,64,128,32,112
tile=478,64,896,64,128,32,112
tile=479,128,896,64,128,32,112
tile=480,192,896,64,128,32,112
tile=481,256,896,64,128,32,112
tile=482,320,896,64,128,32,112
tile=483,384,896,64,128,32,112
tile=484,448,896,64,128,32,112
tile=485,512,896,64,128,32,112
tile=486,576,896,64,128,32,112
tile=487,640,896,64,128,32,112
tile=488,704,896,64,128,32,112
tile=489,768,896,64,128,32,112
tile=490,832,896,64,128,32,112
tile=491,896,896,64,128,32,112
tile=492,960,896,64,128,32,112
tile=493,0,1024,64,128,32,112
tile=494,64,1024,64,128,32,112
tile=495,128,1024,64,128,32,112
tile=496,192,1024,64,128,32,112
tile=497,256,1024,64,128,32,112
tile=498,320,1024,64,128,32,112
tile=499,384,1024,64,128,32,112
tile=500,448,1024,64,128,32,112
tile=501,512,1024,64,128,32,112
tile=502,576,1024,64,128,32,112
tile=503,640,1024,64,128,32,112
tile=504,704,1024,64,128,32,112
tile=505,768,1024,64,128,32,112
tile=506,832,1024,64,128,32,112
tile=507,896,1024,64,128,32,112
tile=508,960,1024,64,128,32,112
tile=509,0,1152,64,128,32,112
tile=510,64,1152,64,128,32,112
tile=511,128,1152,64,128,32,112
tile=512,192,1152,64,128,32,112
tile=513,256,1152,64,128,32,112
tile=514,320,1152,64,128,32,112
tile=515,384,1152,64,128,32,112
tile=516,448,1152,64,128,32,112
tile=517,512,1152,64,128,32,112
tile=518,576,1152,64,128,32,112
tile=519,640,1152,64,128,32,112
tile=520,704,1152,64,128,32,112
tile=521,768,1152,64,128,32,112
tile=522,832,1152,64,128,32,112
tile=523,896,1152,64,128,32,112
tile=524,960,1152,64,128,32,112


# ruin_floor
[tileset]
img=images/tilesets/ruin_floor.png

tile=525,0,0,64,128,32,112
tile=526,64,0,64,128,32,112
tile=527,128,0,64,128,32,112
tile=528,192,0,64,128,32,112
tile=529,256,0,64,128,32,112
tile=530,320,0,64,128,32,112
tile=531,384,0,64,128,32,112
tile=532,448,0,64,128,32,112
tile=533,512,0,64,128,32,112
tile=534,576,0,64,128,32,112
tile=535,640,0,64,128,32,112
tile=536,704,0,64,128,32,112
tile=537,768,0,64,128,32,112
tile=538,832,0,64,128,32,112
tile=539,896,0,64,128,32,112
tile=540,960,0,64,128,32,112
tile=541,0,128,64,128,32,112
tile=542,64,128,64,128,32,112
tile=543,128,128,64,128,32,112
tile=544,192,128,64,128,32,112
tile=545,256,128,64,128,32,112
tile=546,320,128,64,128,32,112
tile=547,384,128,64,128,32,112
tile=548,448,128,64,128,32,112
tile=549,512,128,64,128,32,112
tile=550,576,128,64,128,32,112
tile=551,640,128,64,128,32,112
tile=552,704,128,64,128,32,112
tile=553,768,128,64,128,32,112
tile=554,832,128,64,128,32,112
tile=555,896,128,64,128,32,112
tile=556,960,128,64,128,32,112
tile=557,0,256,64,128,32,112
tile=558,64,256,64,128,32,112
tile=559,128,256,64,128,32,112
tile=560,192,256,64,128,32,112
tile=561,256,256,64,128,32,112
tile=562,320,256,64,128,32,112
tile=563,384,256,64,128,32,112
tile=564,448,256,64,128,32,112
tile=565,512,256,64,128,32,112
tile=566,576,256,64,128,32,112
tile=567,640,256,64,128,32,112
tile=568,704,256,64,128,32,112
tile=569,768,256,64,128,32,112
tile=570,832,256,64,128,32,112
tile=571,896,256,64,128,32,112
tile=572,960,256,64,128,32,112
tile=573,0,384,64,128,32,112
tile=574,64,384,64,128,32,112
tile=575,128,384,64,128,32,112
tile=576,192,384,64,128,32,112
tile=577,256,384,64,128,32,112
tile=578,320,384,64,128,32,112
tile=579,384,384,64,128,32,112
tile=580,448,384,64,128,32,112
tile=581,512,384,64,128,32,112
tile=582,576,384,64,128,32,112
tile=583,640,384,64,128,32,112
tile=584,704,384,64,128,32,112
tile=585,768,384,64,128,32,112
tile=586,832,384,64,128,32,112
tile=587,896,384,64,128,32,112
tile=588,960,384,64,128,32,112
tile=589,0,512,64,128,32,112
tile=590,64,512,64,128,32,112
tile=591,128,512,64,128,32,112
tile=592,192,512,64,128,32,112
tile=593,256,512,64,128,32,112
tile=594,320,512,64,128,32,112
tile=595,384,512,64,128,32,112
tile=596,448,512,64,128,32,112
tile=597,512,512,64,128,32,112
tile=598,576,512,64,128,32,112
tile=599,640,512,64,128,32,112
tile=600,704,512,64,128,32,112
tile=601,768,512,64,128,32,112
tile=602,832,512,64,128,32,112
tile=603,896,512,64,128,32,112
tile=604,960,512,64,128,32,112


# ruin_gate
[tileset]
img=images/tilesets/ruin_gate.png

tile=605,0,0,64,128,32,112
tile=606,64,0,64,128,32,112
tile=607,128,0,64,128,32,112
tile=608,192,0,64,128,32,112
tile=609,256,0,64,128,32,112
tile=610,0,128,64,128,32,112
tile=611,64,128,64,128,32,112
tile=612,128,128,64,128,32,112
tile=613,192,128,64,128,32,112
tile=614,256,128,64,128,32,112
tile=615,0,256,64,128,32,112
tile=616,64,256,64,128,32,112
tile=617,128,256,64,128,32,112
tile=618,192,256,64,128,32,112
tile=619,256,256,64,128,32,112
tile=620,0,384,64,128,32,112
tile=621,64,384,64,128,32,112
tile=622,128,384,64,128,32,112
tile=623,192,384,64,128,32,112
tile=624,256,384,64,128,32,112


# medieval_props
[tileset]
img=images/tilesets/medieval_props.png

tile=625,0,0,64,64,32,48
tile=626,64,0,64,64,32,48
tile=627,128,0,64,64,32,48
tile=628,192,0,64,64,32,48
tile=629,256,0,64,64,32,48
tile=630,320,0,64,64,32,48
tile=631,384,0,64,64,32,48
tile=632,448,0,64,64,32,48
tile=633,0,64,64,64,32,48
tile=634,64,64,64,64,32,48
tile=635,128,64,64,64,32,48
tile=636,192,64,64,64,32,48
tile=637,256,64,64,64,32,48
tile=638,320,64,64,64,32,48
tile=639,384,64,64,64,32,48
tile=640,448,64,64,64,32,48
tile=641,0,128,64,64,32,48
tile=642,64,128,64,64,32,48
tile=643,128,128,64,64,32,48
tile=644,192,128,64,64,32,48
tile=645,256,128,64,64,32,48
tile=646,320,128,64,64,32,48
tile=647,384,128,64,64,32,48
tile=648,448,128,64,64,32,48
tile=649,0,192,64,64,32,48
tile=650,64,192,64,64,32,48
tile=651,128,192,64,64,32,48
tile=652,192,192,64,64,32,48
tile=653,256,192,64,64,32,48
tile=654,320,192,64,64,32,48
tile=655,384,192,64,64,32,48
tile=656,448,192,64,64,32,48
tile=657,0,256,64,64,32,48
tile=658,64,256,64,64,32,48
tile=659,128,256,64,64,32,48
tile=660,192,256,64,64,32,48
tile=661,256,256,64,64,32,48
tile=662,320,256,64,64,32,48
tile=663,384,256,64,64,32,48
tile=664,448,256,64,64,32,48
tile=665,0,320,64,64,32,48
tile=666,64,320,64,64,32,48
tile=667,128,320,64,64,32,48
tile=668,192,320,64,64,32,48
tile=669,256,320,64,64,32,48
tile=670,320,320,64,64,32,48
tile=671,384,320,64,64,32,48
tile=672,448,320,64,64,32,48


# medieval_props_2x2
[tileset]
img=images/tilesets/medieval_props_2x2.png

tile=673,0,0,64,128,32,112
tile=674,64,0,64,128,32,112
tile=675,128,0,64,128,32,112
tile=676,192,0,64,128,32,112
tile=677,256,0,64,128,32,112
tile=678,320,0,64,128,32,112
tile=679,384,0,64,128,32,112
tile=680,448,0,64,128,32,112
tile=681,512,0,64,128,32,112
tile=682,576,0,64,128,32,112
tile=683,640,0,64,128,32,112
tile=684,704,0,64,128,32,112
tile=685,768,0,64,128,32,112
tile=686,832,0,64,128,32,112
tile=687,896,0,64,128,32,112
tile=688,960,0,64,128,32,112
tile=689,0,128,64,128,32,112
tile=690,64,128,64,128,32,112
tile=691,128,128,64,128,32,112
tile=692,192,128,64,128,32,112
tile=693,256,128,64,128,32,112
tile=694,320,128,64,128,32,112
tile=695,384,128,64,128,32,112
tile=696,448,128,64,128,32,112
tile=697,512,128,64,128,32,112
tile=698,576,128,64,128,32,112
tile=699,640,128,64,128,32,112
tile=700,704,128,64,128,32,112
tile=701,768,128,64,128,32,112
tile=702,832,128,64,128,32,112
tile=703,896,128,64,128,32,112
tile=704,960,128,64,128,32,112
tile=705,0,256,64,128,32,112
tile=706,64,256,64,128,32,112
tile=707,128,256,64,128,32,112
tile=708,192,256,64,128,32,112
tile=709,256,256,64,128,32,112
tile=710,320,256,64,128,32,112
tile=711,384,256,64,128,32,112
tile=712,448,256,64,128,32,112
tile=713,512,256,64,128,32,112
tile=714,576,256,64,128,32,112
tile=715,640,256,64,128,32,112
tile=716,704,256,64,128,32,112
tile=717,768,256,64,128,32,112
tile=718,832,256,64,128,32,112
tile=719,896,256,64,128,32,112
tile=720,960,256,64,128,32,112


